,Modification,Size,BPCY,WYIELD,ModificationType
31,"{'YBR166C': 32, 'YPL262W': 0, 'YDL198C': 2, 'YOR323C': 8, 'YJR095W': 0, 'YLR134W': 32, 'YDL178W': 0.03125, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YMR062C': 16, 'YNL117W': 0.0625}",12,0.0157171211300318,1.0465718584522898,2.6666666666666665
20,"{'YBR166C': 32, 'YPL262W': 0, 'YJR095W': 0, 'YPR021C': 0, 'YLR134W': 32, 'YKR043C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YOR323C': 16}",12,0.016721968340194997,1.0452108921503382,4.0
98,"{'YBR166C': 32, 'YPL262W': 0, 'YJR095W': 0, 'YLR134W': 32, 'YKR043C': 0, 'YMR246W': 0, 'YMR062C': 16, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YNL117W': 0.0625}",11,0.017129288282984434,1.0447304657037986,3.4545454545454546
64,"{'YBR166C': 32, 'YPL262W': 0, 'YJR095W': 0, 'YLR134W': 32, 'YKR043C': 0, 'YMR246W': 0, 'YMR062C': 16, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YNL117W': 0.0625}",11,0.017129288343851894,1.0447304656828713,3.4545454545454546
14,"{'YBR166C': 32, 'YPL262W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YLR134W': 32, 'YKR043C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0}",12,0.01853667467170086,1.0378507767630492,4.25
62,"{'YBR166C': 32, 'YPL262W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YLR134W': 32, 'YKR043C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0}",11,0.018536674749746025,1.0378507862124435,4.181818181818182
38,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YJR095W': 0, 'YLR134W': 32, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0}",10,0.01897510731261468,1.03727299674749,4.1
84,"{'YMR062C': 32, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YNL117W': 32, 'YMR217W': 2, 'YMR009W': 0.25, 'YGL125W': 32, 'YMR293C': 0, 'YLR134W': 16}",10,0.019187245193431422,1.0429111928392334,2.7
52,"{'YMR062C': 32, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YKR043C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YIL155C': 0, 'YLR134W': 16}",10,0.01933762250912969,1.0427069418070634,3.8
48,"{'YMR062C': 16, 'YBR166C': 32, 'YPR021C': 0, 'YKR043C': 0, 'YMR246W': 0, 'YGL125W': 32, 'YIL155C': 0, 'YDL178W': 0, 'YMR293C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.02027111459889832,1.0341463643711626,3.4545454545454546
39,"{'YBR166C': 32, 'YBR145W': 0, 'YJR095W': 16, 'YKR043C': 0, 'YMR246W': 0, 'YGL125W': 32, 'YPR021C': 16, 'YDL178W': 0, 'YPL262W': 0.5, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.020932091387863373,1.0338771271526845,2.727272727272727
47,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YMR217W': 2, 'YMR062C': 16, 'YBR218C': 2, 'YGL125W': 32, 'YIL155C': 0, 'YKL029C': 8, 'YLR134W': 16}",12,0.021594103434665717,1.0336427032162308,3.25
41,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YNL316C': 2, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YIL155C': 0, 'YPR021C': 16, 'YLR134W': 16, 'YBR132C': 2}",12,0.02212275380022026,1.0330152281636156,3.5
69,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YMR217W': 2, 'YMR062C': 16, 'YGL125W': 32, 'YIL155C': 0, 'YMR293C': 0, 'YKL029C': 8, 'YLR134W': 16}",12,0.022646673458847452,1.0317330872599166,3.5
58,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YPR021C': 0, 'YMR246W': 0, 'YMR217W': 2, 'YBR218C': 2, 'YGL125W': 32, 'YOR323C': 16, 'YKL029C': 8, 'YLR134W': 16}",11,0.023395839737871883,1.030857352658763,3.090909090909091
34,"{'YDL178W': 0.5, 'YBR166C': 32, 'YDR001C': 0.25, 'YOR323C': 8, 'YPL262W': 0, 'YGL125W': 32, 'YPR021C': 16, 'YLR134W': 0, 'YKL060C': 0.5, 'YJR095W': 0.03125, 'YKL211C': 0.5, 'YDR256C': 0.5}",12,0.0237747554811172,1.0447839072817153,1.5
44,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YBR218C': 2, 'YGL125W': 32, 'YOR323C': 16, 'YKL029C': 8, 'YLR134W': 16, 'YPR021C': 8}",10,0.02396261686639667,1.0297180697167505,2.4
16,"{'YBR166C': 32, 'YJR095W': 0.0625, 'YGL125W': 32, 'YPR021C': 16, 'YLR134W': 0, 'YPL262W': 0.5, 'YDL178W': 0, 'YKL060C': 0.5, 'YDR001C': 8, 'YKL211C': 0.5, 'YDR256C': 0.5}",11,0.02469484670045616,1.0444797779033785,1.6363636363636365
51,"{'YBR166C': 32, 'YJR095W': 0.0625, 'YGL125W': 32, 'YPR021C': 16, 'YLR134W': 0, 'YPL262W': 0.5, 'YDL178W': 0, 'YKL060C': 0.5, 'YDR001C': 8, 'YKL211C': 0.5, 'YDR256C': 0.5}",11,0.024694846700456373,1.044479777902864,1.6363636363636365
17,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YOR323C': 16, 'YBR218C': 2, 'YGL125W': 32, 'YLR134W': 16}",7,0.024708417727664335,1.0285580242636643,2.142857142857143
96,"{'YBR166C': 32, 'YPL262W': 0, 'YOR323C': 8, 'YJR095W': 0, 'YPR021C': 0, 'YKL165C': 0, 'YKR043C': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YKL029C': 8, 'YLR134W': 16}",12,0.02488924202124565,1.0285087877722432,3.75
85,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YBR011C': 0, 'YMR217W': 2, 'YMR062C': 16, 'YGL125W': 32, 'YIL155C': 0, 'YEL069C': 0, 'YBR218C': 2, 'YLR134W': 16}",12,0.025114600480464915,1.0279810002928067,3.5
21,"{'YDL178W': 0.5, 'YDR001C': 0.25, 'YPL262W': 0, 'YBR166C': 32, 'YJR095W': 0, 'YOR323C': 0.0625, 'YGL125W': 32, 'YBR218C': 2, 'YPR021C': 16, 'YKL029C': 8, 'YLR134W': 16}",11,0.025447724695855316,1.0273924485946708,2.0
57,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YGL125W': 32, 'YOR323C': 16, 'YLR134W': 16}",7,0.025823150430305458,1.0265092147181434,2.5714285714285716
45,"{'YDL178W': 0.5, 'YDR001C': 0.25, 'YPL262W': 0, 'YBR166C': 32, 'YJR095W': 0, 'YOR323C': 0.03125, 'YKR043C': 0, 'YMR246W': 0, 'YBR218C': 2, 'YGL125W': 32, 'YKL029C': 8, 'YLR134W': 16}",12,0.02620121197793366,1.0263997954232078,2.5
90,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YKR043C': 0, 'YMR246W': 0, 'YBR218C': 2, 'YGL125W': 32, 'YMR293C': 0, 'YLR134W': 16, 'YOR323C': 0.0625}",10,0.02682469768885895,1.0252079980922724,2.8
60,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YBR218C': 2, 'YGL125W': 32, 'YLR134W': 16, 'YOR323C': 0.0625}",8,0.026824711709721193,1.0252089251676617,2.25
81,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YMR246W': 0, 'YCR024C': 16, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YLR134W': 16}",11,0.027432609118647273,1.0237613637724268,3.909090909090909
78,"{'YDL178W': 0.5, 'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YLR134W': 16, 'YNL117W': 0.0625, 'YPR021C': 8}",12,0.027566713736627845,1.023844644977,3.1666666666666665
50,"{'YBR166C': 32, 'YPL262W': 0, 'YKR043C': 0, 'YMR217W': 2, 'YMR246W': 0, 'YMR009W': 0.25, 'YGL125W': 32, 'YMR293C': 0, 'YJR095W': 0.0625, 'YLR134W': 16, 'YDR256C': 0.5, 'YOR323C': 0.0625}",12,0.027750529193440183,1.0234556523463492,2.3333333333333335
82,"{'YBR166C': 32, 'YPL262W': 0, 'YMR217W': 2, 'YMR009W': 0.25, 'YPR140W': 16, 'YGL125W': 32, 'YMR293C': 0, 'YJR095W': 0.0625, 'YLR134W': 16, 'YDR256C': 0.5}",10,0.027750543859898648,1.0234565775833842,2.0
49,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YKR043C': 0, 'YMR246W': 0, 'YPL059W': 0, 'YGL125W': 32, 'YIL155C': 0, 'YDL178W': 0, 'YMR293C': 0, 'YLR134W': 16}",12,0.027912506348419453,1.0231682971850424,4.25
33,"{'YBR166C': 32, 'YOR323C': 8, 'YJR095W': 0, 'YLR070C': 0.25, 'YMR246W': 0, 'YPL262W': 8, 'YBR218C': 2, 'YGL125W': 32, 'YLR134W': 16}",9,0.028491094245726746,0.9976687614222568,2.4444444444444446
77,"{'YBR166C': 32, 'YBR145W': 0, 'YPR021C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YBR218C': 2, 'YJR095W': 0.0625, 'YPL262W': 8, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YLR134W': 16}",12,0.028648917591182432,0.9970444711489981,3.3333333333333335
76,"{'YBR166C': 32, 'YPL262W': 0.5, 'YJR095W': 0, 'YPR021C': 0, 'YLR134W': 32, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YJL221C': 0.03125}",11,0.028902780601313287,0.988192894232576,3.272727272727273
97,"{'YBR166C': 32, 'YPL262W': 0.5, 'YJR095W': 0, 'YPR021C': 0, 'YLR134W': 32, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YJL221C': 0.03125}",11,0.028902780712629045,0.9881928941912486,3.272727272727273
40,"{'YDR001C': 0.25, 'YBR166C': 32, 'YBR145W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YJR095W': 0.0625, 'YBR218C': 2, 'YPL262W': 8, 'YGL125W': 32, 'YDL178W': 0, 'YLR134W': 16, 'YDR256C': 0.5}",12,0.029512169496290645,0.9951046582808832,2.5
86,"{'YDR001C': 0.25, 'YBR166C': 32, 'YPL262W': 8, 'YJR095W': 0, 'YPR021C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YLR134W': 16, 'YDR256C': 0.5}",11,0.029967260023783908,0.9848325019372481,3.0
63,"{'YBR166C': 32, 'YJR095W': 0, 'YKL174C': 0, 'YMR009W': 0.25, 'YPL262W': 8, 'YGL125W': 32, 'YMR293C': 0, 'YLR070C': 0, 'YLR134W': 16}",9,0.030445989601038292,0.9838547051431973,3.111111111111111
55,"{'YBR166C': 32, 'YPL262W': 0.0625, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YCR028C': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YLR134W': 16}",11,0.030931538443134045,0.9604095883391404,3.727272727272727
26,"{'YBR166C': 32, 'YBR145W': 0, 'YJR095W': 0, 'YMR246W': 0, 'YPL262W': 8, 'YGL125W': 32, 'YMR293C': 0, 'YLR070C': 0, 'YLR134W': 8}",9,0.03122256717446264,0.9817185438249881,3.6666666666666665
95,"{'YBR166C': 32, 'YOR323C': 0.25, 'YMR246W': 0, 'YMR217W': 2, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YPL262W': 0.5, 'YJR095W': 0.0625, 'YLR134W': 16, 'YKL165C': 0.03125, 'YDR256C': 0.5}",12,0.031264939744257966,0.9598114101149207,1.9166666666666667
66,"{'YBR166C': 32, 'YDR256C': 0.0625, 'YOR323C': 0.25, 'YMR246W': 0, 'YMR217W': 2, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YPL262W': 0.5, 'YJR095W': 0.0625, 'YLR134W': 16, 'YKL165C': 0.03125}",12,0.03126493987288811,0.9598114100651409,1.9166666666666667
3,"{'YBR166C': 32, 'YPL262W': 0.5, 'YMR217W': 2, 'YMR009W': 0.25, 'YGL125W': 32, 'YMR293C': 0, 'YJR095W': 0.0625, 'YLR134W': 16, 'YDR256C': 0.5}",9,0.031264967358522654,0.9598171514017021,1.4444444444444444
92,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YPL059W': 0, 'YLR070C': 0, 'YMR293C': 0, 'YGL125W': 32, 'YDL178W': 0}",12,0.03136288375381159,0.9096577920245275,4.5
27,"{'YBR166C': 32, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YCR028C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0}",10,0.0313628999892409,0.9096612152082326,4.4
68,"{'YDL178W': 0.5, 'YDR001C': 0.25, 'YPL262W': 0.5, 'YBR145W': 0, 'YBR166C': 32, 'YER024W': 4, 'YGL125W': 32, 'YMR293C': 0, 'YJR095W': 0.0625, 'YLR134W': 16}",10,0.03141919889170288,0.9591948692247779,1.8
24,"{'YDL178W': 0.5, 'YDR001C': 0.25, 'YPL262W': 0.5, 'YBR145W': 0, 'YBR166C': 32, 'YER024W': 4, 'YGL125W': 32, 'YMR293C': 0, 'YJR095W': 0.0625, 'YLR134W': 16}",10,0.03141919902084397,0.9591948691752425,1.8
99,"{'YDL178W': 0.5, 'YBR166C': 32, 'YBR145W': 0, 'YJR095W': 0, 'YPL059W': 0, 'YGL125W': 32, 'YPL262W': 4, 'YLR134W': 8}",8,0.031867009143039235,0.9529771126651587,2.875
93,"{'YBR166C': 32, 'YBR145W': 0, 'YKL165C': 0, 'YCR028C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YPL262W': 4, 'YLR134W': 8}",10,0.03186700927382337,0.9529771126144726,3.8
30,"{'YBR166C': 32, 'YBR145W': 0, 'YKL165C': 0, 'YBR011C': 0, 'YJR095W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YMR293C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YIL155C': 0, 'YLR134W': 8}",12,0.03226390069640056,0.9514309213446058,4.25
10,"{'YBR166C': 32, 'YBR145W': 0, 'YKL165C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YCR028C': 0, 'YMR246W': 0, 'YLR070C': 0, 'YMR293C': 0, 'YIL155C': 0, 'YDL178W': 0, 'YGL125W': 32}",12,0.03240122448389696,0.9077149211513702,4.5
9,"{'YMR062C': 32, 'YBR166C': 16, 'YJR095W': 0, 'YPR021C': 0, 'YMR246W': 0, 'YNL316C': 2, 'YGL125W': 32, 'YDL178W': 0, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.03327925496895108,0.837316961710972,3.1818181818181817
28,"{'YMR062C': 32, 'YBR166C': 16, 'YBR145W': 0, 'YDL178W': 0.5, 'YPR021C': 0, 'YNL316C': 2, 'YGL125W': 32, 'YIL155C': 0, 'YJR095W': 0.0625, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.033300453662766065,0.8372759193590187,2.272727272727273
36,"{'YMR062C': 32, 'YBR166C': 16, 'YJR095W': 0, 'YMR246W': 0, 'YNL316C': 2, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YPR021C': 16, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.034457577224633426,0.8350543103863164,2.909090909090909
67,"{'YMR062C': 32, 'YJR095W': 0, 'YMR217W': 2, 'YNL316C': 2, 'YLR070C': 0, 'YGL125W': 32, 'YIL010W': 16, 'YDL178W': 0, 'YKL165C': 8, 'YBR166C': 16, 'YKL060C': 0.5, 'YLR134W': 16}",12,0.035066150089365075,0.8338355252448553,2.5833333333333335
83,"{'YMR062C': 32, 'YJR095W': 0, 'YPL059W': 0, 'YMR246W': 0, 'YNL316C': 2, 'YBR166C': 16, 'YKL165C': 8, 'YGL125W': 32, 'YDL178W': 0, 'YIL010W': 16, 'YKL060C': 0.5, 'YLR134W': 16}",12,0.03514626943451084,0.8336645265180925,2.8333333333333335
19,"{'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YNL316C': 2, 'YMR062C': 16, 'YBR166C': 16, 'YGL125W': 32, 'YDL178W': 0, 'YOR323C': 16, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.03540714686096643,0.8114907711217327,2.909090909090909
70,"{'YBR166C': 16, 'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YNL316C': 2, 'YMR062C': 16, 'YGL125W': 32, 'YDL178W': 0, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.036344525553798676,0.8090147754360126,3.1818181818181817
56,"{'YDL178W': 0.5, 'YMR062C': 32, 'YJR095W': 0, 'YPR021C': 0, 'YMR246W': 0, 'YNL316C': 2, 'YBR166C': 16, 'YGL125W': 32, 'YIL155C': 0, 'YMR293C': 0, 'YKL060C': 0.5, 'YLR134W': 8}",12,0.03639602788781517,0.8098319927125033,2.9166666666666665
13,"{'YBR166C': 16, 'YPL262W': 0, 'YJR095W': 0, 'YPR021C': 0, 'YBR011C': 0, 'YMR246W': 0, 'YNL316C': 2, 'YGL125W': 32, 'YIL155C': 0, 'YKL060C': 0.5, 'YLR134W': 16}",11,0.03769533030148718,0.8009971284373474,3.4545454545454546
18,"{'YBR166C': 16, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YMR246W': 0, 'YGL125W': 32, 'YDL178W': 0, 'YMR293C': 0, 'YLR134W': 16}",11,0.03790050609394468,0.6735423076860911,4.181818181818182
8,"{'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YKR043C': 0, 'YPL059W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YMR293C': 0, 'YBR166C': 16, 'YDL178W': 0, 'YLR134W': 16}",12,0.03820017921819483,0.673133041611425,4.25
74,"{'YMR062C': 32, 'YBR166C': 16, 'YBR145W': 0, 'YBR011C': 0, 'YNL117W': 32, 'YNL316C': 2, 'YGL125W': 32, 'YDL178W': 0, 'YKL060C': 0.5, 'YJR095W': 0.25, 'YLR134W': 8}",11,0.0383031350932367,0.8049308121025236,2.4545454545454546
32,"{'YMR062C': 32, 'YBR166C': 16, 'YBR145W': 0, 'YBR011C': 0, 'YNL117W': 32, 'YNL316C': 2, 'YCR024C': 16, 'YGL125W': 32, 'YDL178W': 0, 'YKL060C': 0.5, 'YLR134W': 8}",11,0.038509577913379806,0.7518430823983707,2.6363636363636362
75,"{'YMR062C': 32, 'YBR166C': 16, 'YBR145W': 0, 'YBR011C': 0, 'YNL316C': 2, 'YGL125W': 32, 'YDL178W': 0, 'YMR293C': 0, 'YKL060C': 0.5, 'YLR134W': 8}",10,0.03850957801807271,0.7518430822708316,3.0
71,"{'YKL165C': 0, 'YJR095W': 0, 'YPL059W': 0, 'YNL316C': 2, 'YLR070C': 0, 'YBR166C': 16, 'YGL125W': 32, 'YDL178W': 0, 'YIL010W': 16, 'YKL060C': 0.5, 'YLR134W': 16, 'YLR450W': 8}",12,0.03872885421894363,0.7503352408129141,3.0833333333333335
88,"{'YBR011C': 0, 'YMR062C': 32, 'YJR095W': 0, 'YLR134W': 4, 'YNL316C': 2, 'YBR166C': 16, 'YGL125W': 32, 'YPR021C': 16, 'YJR019C': 0.125, 'YKL060C': 0.5}",10,0.03873958329239134,0.7882566981824084,2.2
22,"{'YBR011C': 0, 'YMR062C': 32, 'YJR095W': 0, 'YLR134W': 4, 'YNL316C': 2, 'YBR166C': 16, 'YGL125W': 32, 'YPR021C': 16, 'YJR019C': 0.125, 'YKL060C': 0.5}",10,0.03873958329239331,0.7882566828933015,2.2
42,"{'YBR145W': 0, 'YKL165C': 0, 'YPR021C': 0, 'YJR095W': 0, 'YLR134W': 32, 'YPL059W': 0, 'YMR246W': 0, 'YLR070C': 0, 'YEL069C': 0, 'YGL125W': 32, 'YBR166C': 16, 'YDL178W': 0}",12,0.03913744032376235,0.5698283347013087,4.25
46,"{'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YMR246W': 0, 'YNL316C': 2, 'YLR070C': 0, 'YGL125W': 32, 'YBR166C': 16, 'YMR293C': 0, 'YIL155C': 0, 'YBR218C': 2, 'YLR134W': 16}",12,0.03986055168131445,0.7294537248919912,3.75
43,"{'YDL178W': 0, 'YJR095W': 0, 'YPR021C': 0, 'YBR011C': 0, 'YPL059W': 0, 'YLR070C': 0, 'YGL125W': 32, 'YIL155C': 0, 'YBR166C': 16, 'YEL069C': 0, 'YLR134W': 16}",11,0.040362210755665345,0.5632246451525124,4.181818181818182
53,"{'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YPR021C': 0, 'YPL059W': 0, 'YMR246W': 0, 'YDR256C': 0, 'YLR070C': 0, 'YMR293C': 0, 'YGL125W': 32, 'YDL178W': 0, 'YBR166C': 16}",12,0.04041764906843613,0.4744273547208024,4.5
25,"{'YPL262W': 0, 'YBR145W': 0, 'YJR095W': 0, 'YMR246W': 0, 'YNL316C': 2, 'YLR070C': 0, 'YGL125W': 32, 'YIL155C': 0, 'YDL178W': 0, 'YMR293C': 0, 'YBR166C': 16, 'YLR134W': 16}",12,0.04052231009970787,0.7269059603366514,4.0
94,"{'YBR145W': 0, 'YJR095W': 0, 'YKR043C': 0, 'YMR246W': 0, 'YPL059W': 0, 'YGL125W': 32, 'YMR293C': 0, 'YDL178W': 0, 'YIL155C': 0, 'YBR166C': 16, 'YLR134W': 16, 'YOL096C': 0.5}",12,0.04067008408213665,0.5625067529691878,3.8333333333333335
59,"{'YBR166C': 16, 'YPL262W': 0, 'YBR145W': 0, 'YKL165C': 0, 'YJR095W': 0, 'YBR011C': 0, 'YKR043C': 0, 'YMR246W': 0, 'YEL069C': 0, 'YGL125W': 32, 'YDL178W': 0}",11,0.040702290472158634,0.47347534636472094,4.454545454545454
