,Modification,Size,BPCY,WYIELD,ModificationType
47,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.0625, 'YGR208W': 0.125, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16}",8,0.014605874676218406,1.0571705141250731,1.125
81,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YFL030W': 0, 'YBR291C': 16}",8,0.015355863096547304,1.0571627291428738,2.125
51,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0.125, 'YBR291C': 16, 'YDR178W': 0.03125, 'YJL153C': 8}",7,0.015578770813437157,1.0568538894342137,0.5714285714285714
71,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR287W': 0.03125, 'YGR208W': 0.125, 'YMR009W': 0, 'YBR291C': 16, 'YDR178W': 0.03125}",8,0.016053133593351917,1.0563872652491326,1.375
35,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.125, 'YDL245C': 0, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YBR291C': 16, 'YMR009W': 0.0625}",9,0.01610786408614388,1.0563512959236925,1.4444444444444444
74,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YIL124W': 0, 'YMR009W': 0, 'YOR347C': 2, 'YBR291C': 16, 'YDL245C': 0.5, 'YOL049W': 0}",9,0.016457447009107142,1.0385066091468227,2.4444444444444446
95,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.0625, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16, 'YGR208W': 0.25}",8,0.016816781073602658,1.0518846194573779,1.125
55,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YBR127C': 0, 'YGR208W': 0.125, 'YJR095W': 0, 'YBR291C': 16, 'YJL153C': 8, 'YDR178W': 0.03125, 'YOL049W': 0}",10,0.017406189833437155,1.0515250051215566,2.4
83,"{'YGL125W': 32, 'YLR044C': 32, 'YJR078W': 2, 'YGR208W': 0.125, 'YBR291C': 16, 'YDR178W': 0.125}",6,0.017920676066803223,1.0508263255760981,0.6666666666666666
82,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 16, 'YDR178W': 0, 'YDR287W': 32, 'YMR009W': 0, 'YDL178W': 0.0625, 'YBR291C': 16, 'YHR144C': 16}",9,0.018719398910850442,1.044437437358976,1.3333333333333333
89,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 16, 'YDR178W': 0, 'YDR287W': 32, 'YMR009W': 0, 'YDL178W': 0.0625, 'YBR291C': 16, 'YHR144C': 16}",9,0.01871939899354597,1.0444374372944605,1.3333333333333333
58,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 0, 'YDR178W': 0.03125, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 16, 'YDL100C': 0.25, 'YGR007W': 0.5}",10,0.019191785899575438,1.0327887594495166,2.1
30,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YDL245C': 0, 'YIL124W': 0, 'YMR009W': 0, 'YBR291C': 16, 'YOL049W': 0}",8,0.01956484698847826,1.0251711998508948,3.125
12,"{'YGL125W': 32, 'YLR044C': 32, 'YCR105W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YFL030W': 0, 'YBR291C': 16}",10,0.019564864956880288,1.025050154227784,3.5
11,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YBR291C': 8, 'YHR025W': 0.5, 'YBR263W': 0, 'YPR145W': 8}",10,0.020282244412423434,0.9753946706349768,2.2
61,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YNR041C': 2, 'YBR291C': 8, 'YHR025W': 0.5, 'YBR263W': 0}",10,0.021165913043205947,0.9740082518386572,2.2
37,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YBR263W': 0, 'YPR145W': 8}",9,0.021545105311664724,0.972828550767131,2.7777777777777777
73,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YDL245C': 0, 'YIL124W': 0, 'YMR009W': 0, 'YBR263W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.022439063593165685,0.9716182072797674,3.5
25,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YHR025W': 0.5, 'YBR263W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.022707171044974453,0.9693306073166252,3.2
66,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR263W': 0.03125, 'YBR291C': 8, 'YPR145W': 8}",9,0.022896245422696714,0.9706083877553392,2.4444444444444446
90,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YMR009W': 0, 'YCR012W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8}",8,0.02395781979178665,0.9692234876890788,2.0
69,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YCR012W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.02395781989397034,0.9692234875461756,2.3333333333333335
56,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YCR012W': 0.5, 'YHR144C': 16, 'YBR291C': 8}",10,0.024758011125117944,0.9679470676769506,2.4
64,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YBR263W': 0.0625, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",8,0.025221884229494486,0.9656820729484379,2.75
24,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YCR012W': 0.5, 'YBR291C': 8, 'YOL049W': 0}",9,0.026575830138186853,0.9656035665433186,2.3333333333333335
18,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YCR012W': 0.5, 'YHR144C': 16, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.027668162627697418,0.9639026441000291,1.7777777777777777
92,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YGR208W': 0, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",8,0.02771752042511027,0.9620335942455047,2.75
87,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YHR144C': 16, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.028620070685290665,0.9612667177830289,2.111111111111111
53,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YBR127C': 0, 'YFL030W': 0, 'YDR178W': 0.5, 'YBR263W': 0.25, 'YBR291C': 8, 'YOL049W': 0}",10,0.029656607857941376,0.9570984893208291,2.9
70,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YGR208W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.030203199899759597,0.9581363863509744,1.2222222222222223
21,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YPL268W': 0.03125, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YJR078W': 2, 'YBR291C': 8}",10,0.030985991622261965,0.9569685488240711,1.6
39,"{'YGL125W': 32, 'YLR044C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0, 'YJR095W': 0, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8, 'YGR155W': 8}",10,0.03163715281564734,0.9569396267208137,1.6
14,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YJR078W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YBR291C': 8}",9,0.03260892817610256,0.9556271311548685,2.6666666666666665
60,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YJR095W': 0, 'YDR178W': 0.5, 'YBR291C': 8, 'YBR263W': 0.25, 'YHR025W': 0.5, 'YOL049W': 0}",10,0.03291513410812061,0.9550643185345604,2.6
22,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPL268W': 0.03125, 'YDL245C': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YJR078W': 2, 'YGR208W': 0.03125, 'YBR291C': 8}",10,0.03331560643881836,0.9534825866450163,1.3
45,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YHR025W': 0.25, 'YCR105W': 0, 'YGR208W': 0, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",10,0.03434038499730494,0.942647574763476,2.7
91,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YDL245C': 0, 'YBR291C': 8, 'YHR025W': 0.5, 'YOL049W': 0}",9,0.03434039703034812,0.9426479662919496,2.4444444444444446
13,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YPR145W': 0, 'YJR095W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YGR208W': 0.03125, 'YDL100C': 0.25, 'YBR291C': 8}",10,0.03520110375279268,0.9516945316142083,2.3
26,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YHR144C': 16, 'YBR291C': 8, 'YOL049W': 0}",9,0.03572398938409854,0.9437660990492589,2.111111111111111
28,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YMR009W': 0, 'YJR095W': 0, 'YDR178W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8, 'YOL049W': 0, 'YPR145W': 8}",10,0.03669494348682985,0.9386219335045933,2.4
46,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0.25, 'YMR009W': 0, 'YIL124W': 0, 'YGR208W': 0.03125, 'YBR291C': 8, 'YOL049W': 0}",8,0.037385246614156306,0.9373625500199301,2.375
15,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",10,0.03744813407152528,0.9372333811479816,0.8
44,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YDL245C': 0, 'YER060W-A': 0, 'YBR291C': 8, 'YBR263W': 0}",8,0.0380757034383733,0.9245518807457573,2.5
33,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0.125, 'YMR009W': 0, 'YDR178W': 0.03125, 'YBR291C': 8, 'YOL049W': 0}",8,0.03840853802340008,0.9350039322274529,1.75
65,"{'YGL125W': 32, 'YLR044C': 32, 'YBR127C': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YDR178W': 0.0625, 'YHR144C': 16, 'YBR291C': 8}",8,0.03901886994335186,0.9247921843609084,1.75
32,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YER060W-A': 0, 'YDR178W': 0, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",10,0.03916238820798777,0.9250331054989973,1.6
67,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.03921446111497046,0.9249257437810074,0.8888888888888888
72,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.039214461284006186,0.9249257435329279,0.8888888888888888
19,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YBR263W': 0}",9,0.039434391550631394,0.906991267357822,3.3333333333333335
97,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 2, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YBR291C': 8}",8,0.03959858239228293,0.9241048033148229,0.75
50,"{'YGL125W': 32, 'YLR044C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'hpaBC': 2, 'YGR208W': 0.125, 'YMR009W': 0.0625, 'YBR291C': 8, 'YOL049W': 0}",9,0.039800012315751865,0.9231766582804504,1.2222222222222223
20,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0.125, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YMR009W': 0, 'YDR178W': 0.0625, 'YBR291C': 8, 'YOL049W': 0}",10,0.040156161789338694,0.92240575349487,2.9
75,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",9,0.040408189276457326,0.918621960091908,0.5555555555555556
77,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YPR145W': 4, 'YDR178W': 0, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",10,0.0404081892764578,0.9186219600918939,0.5
3,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",9,0.040472614231056,0.9184820666350513,0.2222222222222222
57,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YFL030W': 0, 'YHR144C': 16, 'YAL012W': 16, 'YBR291C': 8}",8,0.04101890777303013,0.9178437269023727,1.25
16,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YBR291C': 8}",7,0.04144939080511546,0.9152705982281584,0.2857142857142857
96,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YOR347C': 2, 'YBR291C': 8, 'YDL245C': 0.5, 'YHR025W': 0.5, 'YOL049W': 0}",10,0.04158469523933322,0.9051894758432851,2.4
68,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YDR178W': 0, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",8,0.04189905070695287,0.9135822755821756,0.625
80,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 4, 'YJR095W': 0, 'YPR145W': 2, 'YBR291C': 8, 'YOL049W': 0}",10,0.04213494484148516,0.9129847643210758,2.0
85,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YDR178W': 0, 'YAL012W': 16, 'YBR291C': 8}",7,0.04215636937616279,0.9135732753630508,0.7142857142857143
62,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDL245C': 0, 'YBR291C': 8, 'YDR178W': 0}",6,0.042296054377950816,0.9125357942240806,1.6666666666666667
94,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YAL012W': 8, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YFL030W': 0, 'YDR178W': 0.0625, 'YBR291C': 8}",10,0.04232732326055529,0.9120915477666611,2.2
84,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 16, 'YDR178W': 0, 'YGR007W': 0.5, 'YDL100C': 0.25, 'YBR291C': 8}",7,0.042405536001974393,0.8992251927007153,1.2857142857142858
23,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YBR149W': 0.25, 'YMR009W': 0, 'YDL178W': 0.0625, 'YDR178W': 0.0625, 'YHL011C': 8, 'YBR291C': 8}",10,0.04260921449898815,0.8981036421758759,1.1
48,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YDR178W': 0.0625, 'YDL100C': 0.25, 'YGR007W': 0.5}",10,0.04297720468817176,0.8970035205632542,2.1
63,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YBR291C': 8, 'YPR145W': 4}",5,0.04309412058563481,0.8959885365645076,1.0
76,"{'YGL125W': 32, 'YLR044C': 32, 'YBR291C': 8, 'YPR145W': 4, 'YDR178W': 0.125}",5,0.04314582147184114,0.8953442482484018,0.4
42,"{'YGL125W': 32, 'YLR044C': 32, 'YBR291C': 8, 'YPR145W': 4, 'YDR178W': 0.125}",5,0.04314582165300198,0.8953442479371985,0.4
17,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YBR127C': 0, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.04346122450193003,0.8948830040271973,3.5
79,"{'YGL125W': 32, 'YLR044C': 32, 'YER060W-A': 0, 'YDL245C': 0, 'YPR145W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YDR178W': 0.0625, 'YDL100C': 0.25, 'YHR025W': 0.5}",10,0.04348635591655068,0.8945684774499238,2.6
5,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0.125, 'YER060W-A': 0, 'YDL245C': 0, 'YBR127C': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.04349550254243483,0.8939057253628193,3.2
27,"{'YGL125W': 32, 'YLR044C': 32, 'YHR025W': 0.25, 'YDL245C': 0, 'YMR009W': 0, 'YJR095W': 0, 'YIL124W': 0, 'YFL030W': 0, 'YBR291C': 8}",9,0.04386203541137853,0.2891253609852095,3.0
0,"{'YGL125W': 32, 'YLR044C': 32, 'YHR025W': 0.25, 'YDL245C': 0, 'YER060W-A': 0, 'YIL124W': 0, 'YJR095W': 0, 'YMR009W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.043862035411378536,0.28912509722617075,3.2
9,"{'YGL125W': 32, 'YLR044C': 32, 'YHR025W': 0.25, 'YCR105W': 0, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YFL030W': 0}",10,6.84972683200153e-05,0.2986154089241289,3.7
40,"{'YGL125W': 32, 'YLR044C': 32, 'YHR025W': 0.25, 'YCR105W': 0, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YJR095W': 0, 'YFL030W': 0}",9,6.849726832020367e-05,0.2986154089237607,3.5555555555555554
86,"{'YGL125W': 32, 'YLR044C': 32, 'YHR025W': 0.25, 'YCR105W': 0, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YJR095W': 0, 'YFL030W': 0}",9,6.849850131384957e-05,0.2986132384950307,3.5555555555555554
