,Modification,Size,BPCY,WYIELD,ModificationType
64,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR062W': 0.125, 'YIL155C': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YLR304C': 0.5, 'YIL002C': 0.0625, 'YCR024C': 0}",16,0.014764611092198643,0.5437359967300153,2.25
85,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YOL061W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8}",16,0.014794861524320321,0.5437359964426912,2.125
42,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR322C-A': 32, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8, 'YBR293W': 0.25}",15,0.014794861543569366,0.543735996730013,1.4
73,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR322C-A': 32, 'YOL061W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YMR261C': 0.125, 'YDR062W': 0.125, 'YDR072C': 0}",15,0.014794861543569394,0.5437359967300122,1.7333333333333334
53,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YPL273W': 4, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YPR026W': 8, 'YPL188W': 0.0625}",16,0.014794861543569399,0.543735996730012,1.625
90,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0, 'YLR231C': 0.0625}",14,0.014794861543569399,0.5437359967300079,1.8571428571428572
40,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0, 'YIL006W': 32, 'YLR174W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YER091C': 16, 'YDR072C': 0}",15,0.014797598868080195,0.543658439229802,1.9333333333333333
69,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIR031C': 0, 'YPL188W': 0, 'YER091C': 16, 'YML120C': 0, 'YLR231C': 0, 'YHR025W': 0.0625, 'YCR024C': 0}",16,0.015016374633525724,0.5396790456119854,2.625
67,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YCR098C': 0, 'YER091C': 16, 'YIL002C': 0.0625, 'YHR025W': 0.0625, 'YCR024C': 0}",16,0.01505694026708041,0.5396790511674451,2.25
82,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YCR098C': 0, 'YER091C': 16, 'YIL002C': 0.0625, 'YHR025W': 0.0625, 'YCR024C': 0}",16,0.01505694173096381,0.5396790453084119,2.25
62,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YLR174W': 0, 'YPL188W': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YHR025W': 0.0625, 'YCR024C': 0}",16,0.01524336122904222,0.5396728846310279,2.625
15,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YOL061W': 0, 'YIL006W': 0, 'YER091C': 16, 'YLR231C': 0, 'YHR025W': 0.0625, 'YBR097W': 8}",15,0.015288454172111762,0.5396790456119931,2.1333333333333333
31,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YLR304C': 0.125, 'YIL006W': 0, 'YMR261C': 0.125, 'YER091C': 16, 'YCR098C': 0.5, 'YIL002C': 0.0625, 'YHR025W': 0.0625}",16,0.015342263107859576,0.5396790508638489,1.875
78,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YLR304C': 0.125, 'YIL006W': 0, 'YMR261C': 0.125, 'YER091C': 16, 'YCR098C': 0.5, 'YIL002C': 0.0625, 'YHR025W': 0.0625}",16,0.01534226388335551,0.5396789960683475,1.875
89,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YOL061W': 0, 'YIL006W': 0, 'YPR035W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0}",16,0.015432652554020532,0.538666479492934,2.625
34,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YJR103W': 0, 'YOL061W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YER091C': 16}",14,0.015485886356941732,0.538668142182416,2.2857142857142856
84,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YDR062W': 0.25, 'YLR304C': 0.125, 'YIL006W': 0, 'YPL188W': 0, 'YER091C': 16}",13,0.015485886356941734,0.5386680860019397,1.8461538461538463
22,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER091C': 16, 'YIR031C': 0.25, 'YPL214C': 0, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YLR231C': 0.0625}",14,0.015485886378070055,0.5386681421824763,1.6428571428571428
55,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YDR062W': 16, 'YCR024C': 0}",13,0.015485886378074817,0.5386681421824419,1.6923076923076923
45,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YPL188W': 0, 'YER091C': 16}",12,0.015485886378076373,0.5386681421824397,1.8333333333333333
21,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER091C': 16, 'YLR304C': 0.125, 'YDR062W': 0.125, 'YLR231C': 0.0625}",12,0.015485886378076387,0.5386681421824336,1.3333333333333333
70,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER091C': 16, 'YOL061W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125}",12,0.015485886378076895,0.538668142182426,1.5833333333333333
81,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YLR231C': 0.0625, 'YER091C': 16}",11,0.015485887147361512,0.5386681365491075,1.2727272727272727
63,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YIL006W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YDR062W': 16, 'YCR024C': 0, 'YOR100C': 0.125}",14,0.015485887147364015,0.5386681365490837,1.7142857142857142
23,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YDR062W': 16, 'YLR231C': 0.0625}",12,0.01548588714737082,0.5386681365490423,1.1666666666666667
47,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YJL167W': 0.25, 'YLR304C': 0.125, 'YER091C': 16, 'YMR261C': 0.125, 'YIL006W': 8}",14,0.015485887147373548,0.5386681365490293,1.5
83,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER091C': 16, 'YOL061W': 0, 'YLR304C': 0.125, 'YDR062W': 0.125}",12,0.015485887147373594,0.5386681365490179,1.5833333333333333
39,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YLR231C': 0.0625, 'YER091C': 16}",11,0.015485887147377716,0.5386681365489996,1.2727272727272727
43,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YER091C': 16, 'YLR304C': 0.125, 'YKL085W': 0.125, 'YDR062W': 0.125, 'YIL006W': 8, 'YLR231C': 0.0625}",14,0.015485887147377734,0.5386681365489955,1.2857142857142858
3,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YDR062W': 16, 'YLR231C': 0.0625}",12,0.015485887147383246,0.5386680863097348,1.1666666666666667
88,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPR020W': 0, 'YKL085W': 0, 'YOL061W': 0, 'YLR174W': 0, 'YLR304C': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YLR231C': 0}",16,0.0154886914331637,0.5385850389195022,2.625
26,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YJR103W': 0, 'YIL006W': 32, 'YOL061W': 0, 'YLR174W': 0, 'YLR304C': 0.125, 'YER091C': 16, 'YCR024C': 16}",16,0.01548869222388189,0.5386634958863606,2.0
18,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.125, 'YLR174W': 0, 'YDR062W': 0.125, 'YPL268W': 16, 'YER091C': 16, 'YIL006W': 8, 'YLR231C': 0.0625, 'YOL126C': 0.5}",16,0.015488692223891515,0.5386634958862869,1.4375
65,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YPL214C': 0, 'YOL061W': 0, 'YLR174W': 0, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YCR024C': 0}",16,0.01571958082320663,0.5361283807439176,2.625
91,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YPL214C': 0, 'YOL061W': 0, 'YDR072C': 0.25, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YCR024C': 0}",16,0.015767512422253303,0.5361331819165556,2.4375
32,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIR031C': 0, 'YDR062W': 0.125, 'YER091C': 16, 'YLR231C': 0}",13,0.0157675132206486,0.5361331241814773,2.076923076923077
93,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YPL214C': 0, 'YOL061W': 0, 'YDR062W': 0.125, 'YER091C': 16, 'YLR231C': 0}",14,0.01581008743376826,0.5361331238633709,2.0714285714285716
92,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YLR304C': 0.25, 'YLR109W': 0.25, 'YDR062W': 0.125, 'YPL188W': 0, 'YER091C': 16, 'YBR293W': 0.25}",15,0.015810090988639468,0.536133124181482,1.8666666666666667
96,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YLR174W': 0, 'YDR062W': 0.125, 'YER091C': 16, 'YLR231C': 0, 'YIL006W': 8, 'YOL126C': 0.5}",15,0.01582175958486001,0.5361283807439169,1.7333333333333334
95,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YOL061W': 0, 'YIL006W': 0, 'YPL188W': 0, 'YGL055W': 0.125, 'YER091C': 16, 'YDR062W': 16, 'YCR024C': 0}",16,0.015927312828070965,0.5348961652242564,2.3125
94,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YDR062W': 16, 'YIL006W': 0, 'YPL188W': 0, 'YGL055W': 0.125, 'YER091C': 16, 'YCR024C': 0}",15,0.01592731654075222,0.534896217630969,2.1333333333333333
48,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YGL055W': 0.125, 'YER091C': 16, 'YCR098C': 0.5, 'YLR304C': 0.5}",12,0.015947313003093596,0.5348962179575604,1.3333333333333333
16,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YKL141W': 4, 'YGL055W': 0.125, 'YER091C': 16, 'YCR098C': 0.5, 'YLR304C': 0.5}",13,0.015947313003359526,0.534896217955517,1.2307692307692308
87,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YGL055W': 0.125, 'YER091C': 16, 'YCR098C': 0.5, 'YLR304C': 0.5}",13,0.015947313003544673,0.5348962179540637,1.6153846153846154
74,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YGL055W': 0.125, 'YER091C': 16, 'YLR231C': 0, 'YDR062W': 16, 'YGR177C': 2, 'YCR024C': 0}",15,0.01596913339236046,0.5348962179555132,1.6
71,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YGL055W': 0.125, 'YER091C': 16, 'YLR231C': 0, 'YDR062W': 16, 'YGR177C': 2, 'YCR024C': 0}",15,0.015969133392546513,0.5348962179540582,1.6
8,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR174W': 0, 'YGL055W': 0.125, 'YER091C': 16, 'YKL085W': 0.0625, 'YLR304C': 0.5, 'YGR177C': 2, 'YCR024C': 0, 'YOL126C': 0.5}",16,0.015980700315009356,0.5348486530382712,1.75
7,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YDR062W': 0.25, 'YIL006W': 0, 'YPL188W': 0, 'YER091C': 16, 'YLR231C': 0, 'YDR072C': 0, 'YCR024C': 0}",16,0.021919001661394297,0.4727609707008265,2.625
44,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPL214C': 0, 'YDR062W': 0.25, 'YKL085W': 0, 'YOL061W': 0, 'YPR026W': 0, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0}",16,0.02194653430479067,0.4726145066056787,2.625
79,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YCR010C': 0, 'YLR304C': 0.25, 'YPL214C': 0, 'YDR062W': 0.25, 'YOL061W': 0, 'YPL188W': 0, 'YER091C': 16, 'YDR072C': 0}",16,0.021991019448088928,0.47276086640519777,2.4375
86,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIL006W': 0, 'YCR098C': 0, 'YIR031C': 0, 'YHR025W': 0.125, 'YER091C': 16, 'YCR024C': 0}",15,0.022142937809275197,0.46464695825458036,2.466666666666667
49,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YOL061W': 0, 'YIL006W': 0, 'YCR098C': 0, 'YIR031C': 0, 'YHR025W': 0.125, 'YER091C': 16, 'YDR062W': 0.5, 'YCR024C': 0}",16,0.02214294303534946,0.4646470690598862,2.4375
58,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YGL055W': 0.25, 'YOL061W': 0, 'YLR174W': 0, 'YIL006W': 0, 'YCR098C': 0, 'YHR025W': 0.125, 'YER091C': 16, 'YCR024C': 0}",16,0.022147351267115926,0.4646377012238024,2.4375
52,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YIL006W': 0.03125, 'YOL061W': 0, 'YLR174W': 0, 'YPL188W': 0, 'YHR025W': 0.125, 'YER091C': 16, 'YDR072C': 0, 'YCR024C': 0}",16,0.02246221377716703,0.4646346387212915,2.4375
38,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YIR031C': 0.25, 'YOL061W': 0, 'YCR024C': 16, 'YHR025W': 0.125, 'YER091C': 16, 'YIL006W': 8, 'YLR231C': 0.0625}",16,0.022545111252328956,0.46464695825463886,1.4375
68,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YPR020W': 0, 'YCR010C': 0, 'YPL214C': 0, 'YOL061W': 0, 'YIL006W': 0, 'YER091C': 16, 'YCR024C': 0, 'YLL018C': 0.25}",16,0.022614780941624068,0.4626252510899027,2.625
33,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YOL061W': 0, 'YER091C': 16, 'YDR062W': 16, 'YCR024C': 0, 'YIL006W': 8}",14,0.02269223746556103,0.46262513934460187,1.5714285714285714
57,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YPL214C': 0, 'YLR109W': 0.25, 'YER091C': 16, 'YLR231C': 0, 'YDR062W': 16}",14,0.022692237465561534,0.4626251393445857,1.7142857142857142
37,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YER091C': 16, 'YDR062W': 16, 'YCR024C': 0, 'YIL006W': 8}",13,0.022692237465562818,0.4626251393445669,1.3076923076923077
36,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YPL214C': 0, 'YLR109W': 0.25, 'YOL061W': 0, 'YIR031C': 0, 'YER091C': 16, 'YLR231C': 0, 'YCR024C': 16}",16,0.022692244652081296,0.46262513872892796,2.125
54,"{'YPR060C': 4, 'YBR249C': 4, 'YDR127W': 4, 'YGL148W': 4, 'YDR035W': 4, 'YBR166C': 4, 'YLR134W': 0, 'YDR380W': 0, 'YLR304C': 0.25, 'YPL214C': 0, 'YOL061W': 0, 'YLR174W': 0, 'YIR031C': 0, 'YIL155C': 0, 'YER091C': 16, 'YCR024C': 16}",16,0.022698462017013397,0.46261585925069304,2.3125
