,Unnamed: 0,Modification,Size,BPCY,WYIELD,ModificationType,Curcumina,Biomassa
10,34,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YOR347C': 2, 'YBR291C': 16, 'YOL049W': 0}",10,0.0110046530569872,1.0599273141059178,3.0,1.0631597054223587,0.10334747127938548
11,43,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YKL067W': 0.125, 'YDR178W': 0.0625, 'YBR291C': 16, 'YJL153C': 8}",10,0.0111639372880432,1.0602301584761622,1.9,1.063110049789386,0.10478124336055088
12,78,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.125, 'YGR208W': 0, 'YDL245C': 0, 'YOL049W': 0, 'YMR009W': 0, 'YBR291C': 16, 'YJL153C': 8}",10,0.0112024965226607,1.0602068431767442,2.2,1.0630974472446082,0.10514513313040864
13,49,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.0625, 'YDR287W': 32, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16, 'YGR208W': 0.03125}",9,0.0112304893809477,1.0601914283592064,1.0,1.0630737672941426,0.10582887533301545
14,31,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YCR105W': 0, 'YGR208W': 0, 'YDR178W': 0, 'YER060W-A': 0, 'YJR095W': 0, 'YBR291C': 16}",9,0.011598269931907,1.0598641388166652,2.7777777777777777,1.0629680735063072,0.10888071040346213
15,41,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16, 'YJL153C': 8}",8,0.012159790828346,1.0591918063688814,1.875,1.0627682248496038,0.11465120223462022
16,36,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 16, 'YGR208W': 0, 'YDR178W': 0, 'YDR287W': 32, 'YDL245C': 0, 'YMR293C': 0.0625, 'YBR291C': 16, 'YPR145W': 8}",10,0.0129671987609109,1.0591393944978795,1.7,1.0625197492797243,0.12182576257385996
17,29,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YHR144C': 4, 'YMR009W': 0, 'YBR291C': 16, 'YJL153C': 8}",8,0.0132971767664904,1.0586239259152137,1.875,1.0624072954895298,0.1250727880385604
18,93,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YBR291C': 16, 'YJL153C': 8, 'YOL049W': 0}",7,0.0136581392369467,1.0583928120154993,2.142857142857143,1.0622927903563493,0.1283790446146068
19,59,"{'YGL125W': 32, 'YLR044C': 32, 'YCR105W': 0, 'YGR208W': 0, 'YDR178W': 0, 'YDL245C': 0, 'YJR095W': 0, 'YBR291C': 16}",8,0.0141204229435392,1.0579779155546605,3.125,1.0621414472679198,0.1327489716904012
20,38,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YBR127C': 0, 'YIL124W': 0, 'YJR095W': 0, 'YDR178W': 0.0625, 'YBR291C': 16, 'YPL234C': 0.03125}",10,0.0141574597447449,1.0579542595895588,2.9,1.0621293229709032,0.1330990523867003
21,47,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.0625, 'YGR208W': 0.125, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16}",8,0.0146058746762184,1.0571705141250731,1.125,1.0619696122169124,0.1377105900194882
22,81,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YFL030W': 0, 'YBR291C': 16}",8,0.0153558630965473,1.0571627291428738,2.125,1.0617381060895896,0.1443951694338207
23,51,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0.125, 'YBR291C': 16, 'YDR178W': 0.03125, 'YJL153C': 8}",7,0.0155787708134371,1.0568538894342137,0.5714285714285714,1.0616652880663093,0.14649773952577558
24,71,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR287W': 0.03125, 'YGR208W': 0.125, 'YMR009W': 0, 'YBR291C': 16, 'YDR178W': 0.03125}",8,0.0160531335933519,1.0563872652491326,1.375,1.0615098002681749,0.1509873422270348
25,35,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.125, 'YDL245C': 0, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YBR291C': 16, 'YMR009W': 0.0625}",9,0.0161078640861438,1.0563512959236925,1.4444444444444444,1.0614918617952003,0.151505303235485
26,74,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YIL124W': 0, 'YMR009W': 0, 'YOR347C': 2, 'YBR291C': 16, 'YDL245C': 0.5, 'YOL049W': 0}",9,0.0164574470091071,1.0385066091468227,2.4444444444444446,1.0493644529472554,0.15698794523241102
27,95,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0.0625, 'YMR009W': 0, 'YBR291C': 16, 'YHR144C': 16, 'YGR208W': 0.25}",8,0.0168167810736026,1.051884619457378,1.125,1.0611524809238877,0.15860685332619176
28,55,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YBR127C': 0, 'YGR208W': 0.125, 'YJR095W': 0, 'YBR291C': 16, 'YJL153C': 8, 'YDR178W': 0.03125, 'YOL049W': 0}",10,0.0174061898334371,1.0515250051215566,2.4,1.0609676200641174,0.16385530878995902
29,83,"{'YGL125W': 32, 'YLR044C': 32, 'YJR078W': 2, 'YGR208W': 0.125, 'YBR291C': 16, 'YDR178W': 0.125}",6,0.0179206760668032,1.050826325576098,0.6666666666666666,1.0607958917135036,0.1687309141566011
30,82,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 16, 'YDR178W': 0, 'YDR287W': 32, 'YMR009W': 0, 'YDL178W': 0.0625, 'YBR291C': 16, 'YHR144C': 16}",9,0.0187193989108504,1.044437437358976,1.3333333333333333,1.0605170144227067,0.1766486261174113
31,89,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 16, 'YDR178W': 0, 'YDR287W': 32, 'YMR009W': 0, 'YDL178W': 0.0625, 'YBR291C': 16, 'YHR144C': 16}",9,0.0187193989935459,1.0444374372944605,1.3333333333333333,1.0605170144227067,0.1766486261174113
32,58,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 0, 'YDR178W': 0.03125, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 16, 'YDL100C': 0.25, 'YGR007W': 0.5}",10,0.0191917858995754,1.0327887594495166,2.1,1.048650759790728,0.18327004463940663
33,30,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YDL245C': 0, 'YIL124W': 0, 'YMR009W': 0, 'YBR291C': 16, 'YOL049W': 0}",8,0.0195648469884782,1.0251711998508948,3.125,1.038737040589515,0.18851567212869247
34,12,"{'YGL125W': 32, 'YLR044C': 32, 'YCR105W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YFL030W': 0, 'YBR291C': 16}",10,0.0195648649568802,1.025050154227784,3.5,1.0387370408662335,0.1885156713079921
35,11,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YBR291C': 8, 'YHR025W': 0.5, 'YBR263W': 0, 'YPR145W': 8}",10,0.0202822444124234,0.9753946706349768,2.2,0.973577352340896,0.20830335341095313
36,61,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YNR041C': 2, 'YBR291C': 8, 'YHR025W': 0.5, 'YBR263W': 0}",10,0.0211659130432059,0.9740082518386572,2.2,0.9723397925847918,0.217668164278178
37,37,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YBR263W': 0, 'YPR145W': 8}",9,0.0215451053116647,0.972828550767131,2.7777777777777777,0.971815925562313,0.22163234908694832
38,73,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YDL245C': 0, 'YIL124W': 0, 'YMR009W': 0, 'YBR263W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.0224390635931656,0.9716182072797674,3.5,0.9705608156830369,0.23112996451847473
39,25,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YDR178W': 0, 'YHR025W': 0.5, 'YBR263W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.0227071710449744,0.9693306073166252,3.2,0.9701879592619298,0.23395142816665485
40,66,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR263W': 0.03125, 'YBR291C': 8, 'YPR145W': 8}",9,0.0228962454226967,0.9706083877553392,2.4444444444444446,0.9699176297449084,0.23599705447782676
41,90,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YMR009W': 0, 'YCR012W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8}",8,0.0239578197917866,0.9692234876890788,2.0,0.968432182249636,0.24723767116547432
42,69,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YCR012W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.0239578198939703,0.9692234875461756,2.333333333333333,0.968432182249636,0.24723767116547432
43,56,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YCR012W': 0.5, 'YHR144C': 16, 'YBR291C': 8}",10,0.0247580111251179,0.9679470676769506,2.4,0.9672244787567762,0.2563765549555587
44,64,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YBR263W': 0.0625, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",8,0.0252218842294944,0.965682072948438,2.75,0.9666363149223411,0.2608272839334993
45,24,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YCR012W': 0.5, 'YBR291C': 8, 'YOL049W': 0}",9,0.0265758301381868,0.9656035665433186,2.333333333333333,0.9647200307314293,0.2753281101984391
46,18,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YCR012W': 0.5, 'YHR144C': 16, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.0276681626276974,0.9639026441000292,1.7777777777777777,0.9630861516069226,0.2876919325556631
47,92,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YGR208W': 0, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",8,0.0277175204251102,0.9620335942455048,2.75,0.9630846705827512,0.2877031397003565
48,87,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YBR127C': 0, 'YMR009W': 0, 'YHR144C': 16, 'YGR208W': 0.03125, 'YBR291C': 8}",9,0.0286200706852906,0.9612667177830287,2.111111111111111,0.961722025671802,0.2980144897642916
49,53,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YBR127C': 0, 'YFL030W': 0, 'YDR178W': 0.5, 'YBR263W': 0.25, 'YBR291C': 8, 'YOL049W': 0}",10,0.0296566078579413,0.9570984893208292,2.9,0.9603055833463262,0.3087329333925602
50,70,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YGR208W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.0302031998997595,0.9581363863509744,1.2222222222222223,0.9594905776966921,0.31490021034779636
51,21,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YPL268W': 0.03125, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YJR078W': 2, 'YBR291C': 8}",10,0.0309859916222619,0.9569685488240712,1.6,0.9583973188252563,0.32317307354443403
52,39,"{'YGL125W': 32, 'YLR044C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0, 'YJR095W': 0, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8, 'YGR155W': 8}",10,0.0316371528156473,0.9569396267208136,1.6,0.9574506501394933,0.33033666556685476
53,14,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YJR078W': 0, 'YMR009W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YBR291C': 8}",9,0.0326089281761025,0.9556271311548684,2.6666666666666665,0.9560430088432854,0.3409885104114117
54,60,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0, 'YDL245C': 0, 'YJR095W': 0, 'YDR178W': 0.5, 'YBR291C': 8, 'YBR263W': 0.25, 'YHR025W': 0.5, 'YOL049W': 0}",10,0.0329151341081206,0.9550643185345604,2.6,0.9555986433193033,0.3443510947775239
55,22,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPL268W': 0.03125, 'YDL245C': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YJR078W': 2, 'YGR208W': 0.03125, 'YBR291C': 8}",10,0.0333156064388183,0.9534825866450164,1.3,0.9550226560245967,0.3487096819489719
56,45,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YHR025W': 0.25, 'YCR105W': 0, 'YGR208W': 0, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8}",10,0.0343403849973049,0.942647574763476,2.7,0.9535349458487247,0.359967420699422
57,91,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0, 'YDR178W': 0, 'YDL245C': 0, 'YBR291C': 8, 'YHR025W': 0.5, 'YOL049W': 0}",9,0.0343403970303481,0.9426479662919496,2.4444444444444446,0.9535349454137388,0.35996742399103066
58,13,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YPR145W': 0, 'YJR095W': 0, 'YBR263W': 0.25, 'YDR178W': 0.0625, 'YGR208W': 0.03125, 'YDL100C': 0.25, 'YBR291C': 8}",10,0.0352011037527926,0.9516945316142084,2.3,0.9522669565781963,0.3695624965263484
59,26,"{'YGL125W': 32, 'YLR044C': 32, 'YBR263W': 0.125, 'YDR178W': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YHR144C': 16, 'YBR291C': 8, 'YOL049W': 0}",9,0.0357239893840985,0.9437660990492588,2.111111111111111,0.9514343013249412,0.37586333083020873
60,28,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YMR009W': 0, 'YJR095W': 0, 'YDR178W': 0.5, 'YGR208W': 0.03125, 'YBR291C': 8, 'YOL049W': 0, 'YPR145W': 8}",10,0.0366949434868298,0.9386219335045932,2.4,0.9500816362033172,0.3860991622462049
61,46,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0.25, 'YMR009W': 0, 'YIL124W': 0, 'YGR208W': 0.03125, 'YBR291C': 8, 'YOL049W': 0}",8,0.0373852466141563,0.93736255001993,2.375,0.9490657480521356,0.39378654893694687
62,15,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",10,0.0374481340715252,0.9372333811479816,0.8,0.9489507851122885,0.39465649172807354
63,44,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YDL245C': 0, 'YER060W-A': 0, 'YBR291C': 8, 'YBR263W': 0}",8,0.0380757034383733,0.9245518807457572,2.5,0.9480568861841893,0.4014207666285573
64,33,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YGR208W': 0.125, 'YMR009W': 0, 'YDR178W': 0.03125, 'YBR291C': 8, 'YOL049W': 0}",8,0.0384085380234,0.9350039322274528,1.75,0.9475610862193652,0.40517256356252757
65,65,"{'YGL125W': 32, 'YLR044C': 32, 'YBR127C': 0, 'YGR208W': 0.125, 'YMR009W': 0, 'YDR178W': 0.0625, 'YHR144C': 16, 'YBR291C': 8}",8,0.0390188699433518,0.9247921843609084,1.75,0.9466020721852086,0.41242957479337583
66,32,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YER060W-A': 0, 'YDR178W': 0, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",10,0.0391623882079877,0.9250331054989972,1.6,0.9464148735077486,0.41384613686269245
67,67,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.0392144611149704,0.9249257437810074,0.8888888888888888,0.9463376981046674,0.4144301353725758
68,72,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YMR009W': 0.0625, 'YBR291C': 8}",9,0.0392144612840061,0.924925743532928,0.8888888888888888,0.9463376981046674,0.4144301353725758
69,19,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YBR263W': 0}",9,0.0394343915506313,0.906991267357822,3.333333333333333,0.94604071438687,0.416677458246565
70,97,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 2, 'YDR178W': 0.125, 'YGR208W': 0.125, 'YBR263W': 0.25, 'YBR291C': 8}",8,0.0395985823922829,0.9241048033148228,0.75,0.9457680013278135,0.41874112119818424
71,50,"{'YGL125W': 32, 'YLR044C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'hpaBC': 2, 'YGR208W': 0.125, 'YMR009W': 0.0625, 'YBR291C': 8, 'YOL049W': 0}",9,0.0398000123157518,0.9231766582804504,1.2222222222222223,0.9454952142250789,0.42080534445005213
72,20,"{'YGL125W': 32, 'YLR044C': 32, 'YGR208W': 0.125, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YMR009W': 0, 'YDR178W': 0.0625, 'YBR291C': 8, 'YOL049W': 0}",10,0.0401561617893386,0.92240575349487,2.9,0.9449659617808788,0.42481028159874756
73,75,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",9,0.0404081892764573,0.918621960091908,0.5555555555555556,0.9445505835565701,0.42795351447281926
74,77,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YPR145W': 4, 'YDR178W': 0, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",10,0.0404081892764578,0.918621960091894,0.5,0.9445505835565701,0.42795351447281926
75,3,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YHR144C': 16, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",9,0.040472614231056,0.9184820666350512,0.2222222222222222,0.9444547017373235,0.4286790673993926
76,57,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDR178W': 0, 'YFL030W': 0, 'YHR144C': 16, 'YAL012W': 16, 'YBR291C': 8}",8,0.0410189077730301,0.9178437269023728,1.25,0.9436403956288186,0.4348410508160002
77,16,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YAL054C': 32, 'YPR145W': 4, 'YDR178W': 0.125, 'YBR291C': 8}",7,0.0414493908051154,0.9152705982281584,0.2857142857142857,0.9430239761972933,0.43950559437654235
78,96,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YOR347C': 2, 'YBR291C': 8, 'YDL245C': 0.5, 'YHR025W': 0.5, 'YOL049W': 0}",10,0.0415846952393332,0.9051894758432852,2.4,0.9428385114555226,0.44090903547961036
79,68,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YDR178W': 0, 'YHL011C': 8, 'YBR291C': 8, 'YJL153C': 8}",8,0.0418990507069528,0.9135822755821756,0.625,0.9423774219684081,0.44439817272603155
80,80,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 4, 'YJR095W': 0, 'YPR145W': 2, 'YBR291C': 8, 'YOL049W': 0}",10,0.0421349448414851,0.9129847643210758,2.0,0.9420244977207936,0.4470688064575082
81,85,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YOL061W': 4, 'YDR178W': 0, 'YAL012W': 16, 'YBR291C': 8}",7,0.0421563693761627,0.9135732753630508,0.7142857142857143,0.9419930673967863,0.44730664470198306
82,62,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YDL245C': 0, 'YBR291C': 8, 'YDR178W': 0}",6,0.0422960543779508,0.9125357942240806,1.6666666666666667,0.9417832456530711,0.4488943991001298
83,94,"{'YGL125W': 32, 'YLR044C': 32, 'YAL054C': 32, 'YAL012W': 8, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YFL030W': 0, 'YDR178W': 0.0625, 'YBR291C': 8}",10,0.0423273232605552,0.9120915477666612,2.2,0.9417364141058431,0.44924878084230147
84,84,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 16, 'YDR178W': 0, 'YGR007W': 0.5, 'YDL100C': 0.25, 'YBR291C': 8}",7,0.0424055360019743,0.8992251927007153,1.2857142857142858,0.9415658263303625,0.4505396455829811
85,23,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 4, 'YBR149W': 0.25, 'YMR009W': 0, 'YDL178W': 0.0625, 'YDR178W': 0.0625, 'YHL011C': 8, 'YBR291C': 8}",10,0.0426092144989881,0.8981036421758759,1.1,0.9412849077771865,0.4526654008094345
86,48,"{'YGL125W': 32, 'YLR044C': 32, 'YHR144C': 8, 'YPR145W': 0, 'YIL124W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YDR178W': 0.0625, 'YDL100C': 0.25, 'YGR007W': 0.5}",10,0.0429772046881717,0.8970035205632542,2.1,0.9407328668563087,0.4568427819738501
87,63,"{'YGL125W': 32, 'YLR044C': 32, 'YDR178W': 0, 'YBR291C': 8, 'YPR145W': 4}",5,0.0430941205856348,0.8959885365645076,1.0,0.9405816395639337,0.45798714286961295
88,76,"{'YGL125W': 32, 'YLR044C': 32, 'YBR291C': 8, 'YPR145W': 4, 'YDR178W': 0.125}",5,0.0431458214718411,0.8953442482484018,0.4,0.9405039937364,0.4585747011559068
89,42,"{'YGL125W': 32, 'YLR044C': 32, 'YBR291C': 8, 'YPR145W': 4, 'YDR178W': 0.125}",5,0.0431458216530019,0.8953442479371985,0.4,0.9405039937364,0.4585747011559068
90,17,"{'YGL125W': 32, 'YLR044C': 32, 'YDL245C': 0, 'YBR127C': 0, 'YER060W-A': 0, 'YDR178W': 0, 'YMR009W': 0, 'YIL124W': 0, 'YBR291C': 8, 'YOL049W': 0}",10,0.04346122450193,0.8948830040271973,3.5,0.9400300018284381,0.46216147306623595
91,79,"{'YGL125W': 32, 'YLR044C': 32, 'YER060W-A': 0, 'YDL245C': 0, 'YPR145W': 0, 'YJR095W': 0, 'YBR291C': 8, 'YDR178W': 0.0625, 'YDL100C': 0.25, 'YHR025W': 0.5}",10,0.0434863559165506,0.8945684774499238,2.6,0.9399921974885533,0.46244754449943104
