,Unnamed: 0,Modification,Size,BPCY,WYIELD,ModificationType,Curcumina,Biomassa
10,93,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 2, 'YDR483W': 0, 'YDR178W': 0.0625}",18,0.0117915799283574,1.067749886232519,2.055555555555556,1.0629072053815425,0.11069722180541872
11,63,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR245C': 2, 'YBR252W': 2, 'YOL126C': 0.5}",16,0.0118845744258083,1.0673998311103965,1.1875,1.062876816443964,0.11157514918813283
12,38,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL121C': 2, 'YBR252W': 2}",16,0.0118864015481858,1.067396656254503,1.375,1.0628762179040776,0.11159244082770217
13,46,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR502C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YDR178W': 0, 'YOR348C': 0.0625, 'YHR002W': 16}",20,0.0119928111772576,1.0648287913655887,2.1,1.0628387344045005,0.11261528757169084
14,20,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YDR178W': 0, 'YOR348C': 0.0625, 'YHR002W': 16}",20,0.012092849657137,1.0646038630181802,1.95,1.0628060226740226,0.11355981617959056
15,19,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YDR502C': 32, 'YOR100C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YOR236W': 16, 'YDR178W': 0, 'YHR002W': 16}",20,0.012277449293704,1.0643440650302884,2.0,1.0627455343693448,0.11530637416892338
16,91,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YGR087C': 32, 'YHR002W': 4, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YJL121C': 2, 'YDR178W': 0, 'YLR043C': 2}",20,0.0125278386346834,1.064126713660406,1.0,1.0626642919551694,0.11765219272676475
17,58,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YDR178W': 0, 'YJL121C': 0.0625}",18,0.012571317477432,1.0640984815067558,1.2222222222222223,1.0626525728028697,0.11805348139090871
18,43,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YGR193C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YJL214W': 0, 'YOR236W': 16, 'YDR483W': 0, 'YDR178W': 0}",20,0.012762018201127,1.063829233194138,1.75,1.062590004811452,0.11986105208841213
19,12,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YOL126C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR184W': 0.03125}",20,0.0129640691752822,1.0596670787272655,3.1,1.0624410610428972,0.12202228169640837
20,26,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YJL214W': 0, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR184W': 0.03125}",19,0.0131215069967155,1.0594014600155035,3.0,1.0623886546547752,0.12351017153098375
21,18,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YGR193C': 32, 'YPL023C': 32, 'YJL214W': 0, 'YOR236W': 16, 'YPR113W': 32, 'YLR043C': 0, 'YDR178W': 0, 'YDR483W': 0}",20,0.0131379095913932,1.0633485276682122,2.25,1.0624670790833592,0.12341233986648377
22,32,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YOR245C': 4, 'YPL023C': 32, 'YOR236W': 16, 'YLR307W': 0, 'YGL084C': 16, 'YDR305C': 0.0625, 'YOL126C': 0.5, 'YPR113W': 16}",18,0.0133239145339621,1.0607991224119968,1.1666666666666667,1.0624062428078995,0.12516988178780816
23,16,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YIL125W': 0, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",20,0.0134943369210277,1.0603619908584996,1.6,1.0623505040900048,0.12678015681446791
24,85,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",20,0.0134943369210304,1.06036200504399,1.35,1.0623505025270625,0.12678020197086776
25,28,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YJL052W': 0.125, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YPR113W': 4, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8}",20,0.0136079410126684,1.060159627220817,1.85,1.0623133391479394,0.12785384094751528
26,14,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 32, 'YOR100C': 0, 'YHR002W': 4, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",19,0.0136369564963727,1.0601776512717775,1.4210526315789471,1.062301282329771,0.1281338447492379
27,54,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8, 'YJL121C': 0.5}",19,0.0138072863622148,1.059977094052801,2.210526315789474,1.0622482419564523,0.12973447947917832
28,49,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8}",19,0.0139837706626591,1.0595182517981618,2.631578947368421,1.0621903671498776,0.13140646545538778
29,90,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR236W': 16, 'YOR184W': 0.125, 'YJL121C': 2, 'YPR113W': 16}",16,0.0141453752653878,1.0589701425383504,1.5,1.0620479531838063,0.13318315746732312
30,35,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR236W': 16, 'YOR184W': 0.125, 'YJL121C': 2, 'YPR113W': 16}",16,0.0141453833342784,1.0589701403825529,1.5,1.0620479531838063,0.13318315746732312
31,50,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 16, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YLR043C': 2, 'YOR236W': 8, 'YOL126C': 0.5, 'YGR087C': 8}",19,0.0143286643448172,1.0590599445736737,1.263157894736842,1.061986638159348,0.13492397580775276
32,51,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOR245C': 16, 'YOL126C': 0.5, 'YGR087C': 8}",20,0.0143516872365686,1.0590486016742098,0.95,1.0619791000845373,0.13513799217647446
33,59,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5, 'YGR087C': 8}",19,0.0143757638445005,1.0590338711466487,1.263157894736842,1.0619709498934253,0.13536938737350274
34,41,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YNL192W': 0, 'YDR178W': 0}",20,0.0145005908725079,1.0542030069028585,2.75,1.0619342773183396,0.13648208229298456
35,52,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YHR002W': 4, 'YPR113W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.0145362856590554,1.0589471072620908,0.8421052631578947,1.0619177826149653,0.13687887993705294
36,44,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YOR245C': 0, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.0147179203690556,1.0588414987522012,1.3333333333333333,1.0618573836961462,0.13859368877143535
37,17,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR502C': 0, 'YPR113W': 4, 'YGR087C': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",20,0.0147718606487352,1.058782866789216,1.3,1.0618392827674774,0.13910759916915638
38,33,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YPR113W': 32, 'YGR087C': 0.125, 'YOR184W': 0.125, 'YJL121C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOR245C': 16, 'YOL126C': 0.5, 'YDR178W': 0.0625}",20,0.0149128725852051,1.0587352204823657,0.9,1.061792319838192,0.14044094167928456
39,47,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YOR184W': 0.03125}",20,0.0149509120839853,1.0279212249236458,2.85,1.0617844013147315,0.14073949998180013
40,39,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YJL052W': 0.125, 'YPL274W': 0, 'YOR100C': 0, 'YDR178W': 0.25, 'YPR113W': 4, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 0, 'YOL126C': 0.5}",20,0.0149748848698378,1.058701181692641,1.9,1.061771634504379,0.1410282269131703
41,36,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR254W': 0.03125, 'YPR113W': 8, 'YHR002W': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YOR184W': 0.125, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.0151123625963436,1.0584713132213768,1.1111111111111112,1.06172533005639,0.14234287422864447
42,84,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR502C': 0, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YOR184W': 0.125, 'YOR245C': 0, 'YDR178W': 0, 'YLR043C': 2, 'YPR113W': 16}",19,0.0152963873901315,1.0583171751339255,1.7894736842105263,1.061664404759882,0.14407262765358533
43,4,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YGL063W': 16, 'YOR245C': 2, 'YOL126C': 0.5, 'YJL121C': 2, 'YLR043C': 2, 'YBR252W': 2, 'YOR163W': 8, 'YPR113W': 16, 'YDR178W': 0.0625}",20,0.0153713192147791,1.058478214114701,0.8,1.0616395532207237,0.14477819721890334
44,72,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YPR113W': 8, 'YOR245C': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOL126C': 0.5, 'YLR043C': 0.0625, 'YDR178W': 0.0625}",17,0.0154135953944617,1.0584547680342946,1.0588235294117647,1.0616257329051062,0.14517057509218836
45,94,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YGR087C': 8, 'YPL023C': 32, 'YOR163W': 8, 'YOR184W': 0.125, 'YGL063W': 16, 'YOR245C': 2, 'YJL121C': 2, 'YBR252W': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.0154183063487821,1.05845217241781,0.8421052631578947,1.0616238921037247,0.1452228379891616
46,60,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'Q0105': 2, 'YLR043C': 2, 'YOL126C': 0.5, 'YPR113W': 16}",18,0.0154650840399552,1.0584247192716287,1.1666666666666667,1.061608570957817,0.14565782650997963
47,87,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 2, 'YLR043C': 2, 'YOL126C': 0.5}",17,0.0155094096771054,1.058401662533941,0.9411764705882352,1.061593796063109,0.14607730620377588
48,11,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 4, 'YGR087C': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.0155350085461218,1.0583873350841912,0.8888888888888888,1.061584959062138,0.14632820088253196
49,53,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YGR087C': 4, 'YHR002W': 4, 'YJL121C': 0, 'YPR113W': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YLR043C': 2, 'YOL126C': 0.5}",19,0.0159327415462741,1.058173685578346,1.368421052631579,1.0614518716711585,0.15010673596659846
50,48,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YDR354W': 4, 'YJR143C': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YPR113W': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YDR178W': 0.0625}",20,0.0160302237246479,1.0579028936168298,2.45,1.0614196409530434,0.15102181062760087
51,57,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YJR143C': 0, 'YGL063W': 0, 'YDR354W': 4, 'YJL121C': 0, 'YPL023C': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.0162002443801322,1.0578435106903037,2.421052631578948,1.0613629575198542,0.15263113168658965
52,68,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YHR002W': 4, 'YJL121C': 0, 'YOL126C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.125, 'YDR178W': 0, 'YDR483W': 0}",19,0.0163222560325817,1.0577724379040812,2.736842105263158,1.061321986004477,0.15379436967000928
