,Modification,Size,BPCY,WYIELD,ModificationType
93,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 2, 'YDR483W': 0, 'YDR178W': 0.0625}",18,0.011791579928357419,1.067749886232519,2.0555555555555554
63,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR245C': 2, 'YBR252W': 2, 'YOL126C': 0.5}",16,0.011884574425808373,1.0673998311103965,1.1875
38,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR236W': 32, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL121C': 2, 'YBR252W': 2}",16,0.01188640154818581,1.067396656254503,1.375
46,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR502C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YDR178W': 0, 'YOR348C': 0.0625, 'YHR002W': 16}",20,0.011992811177257659,1.0648287913655887,2.1
20,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YDR178W': 0, 'YOR348C': 0.0625, 'YHR002W': 16}",20,0.012092849657137068,1.0646038630181802,1.95
19,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YDR502C': 32, 'YOR100C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YOR236W': 16, 'YDR178W': 0, 'YHR002W': 16}",20,0.012277449293704043,1.0643440650302884,2.0
91,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YGR087C': 32, 'YHR002W': 4, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YJL121C': 2, 'YDR178W': 0, 'YLR043C': 2}",20,0.012527838634683416,1.064126713660406,1.0
58,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YOR236W': 16, 'YDR178W': 0, 'YJL121C': 0.0625}",18,0.012571317477432028,1.0640984815067558,1.2222222222222223
43,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YGR193C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YJL214W': 0, 'YOR236W': 16, 'YDR483W': 0, 'YDR178W': 0}",20,0.01276201820112704,1.063829233194138,1.75
12,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YOL126C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR184W': 0.03125}",20,0.01296406917528226,1.0596670787272657,3.1
26,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YJL214W': 0, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR184W': 0.03125}",19,0.013121506996715524,1.0594014600155035,3.0
18,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YGR087C': 32, 'YGR193C': 32, 'YPL023C': 32, 'YJL214W': 0, 'YOR236W': 16, 'YPR113W': 32, 'YLR043C': 0, 'YDR178W': 0, 'YDR483W': 0}",20,0.01313790959139323,1.0633485276682122,2.25
32,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YDR178W': 0.25, 'YOR245C': 4, 'YPL023C': 32, 'YOR236W': 16, 'YLR307W': 0, 'YGL084C': 16, 'YDR305C': 0.0625, 'YOL126C': 0.5, 'YPR113W': 16}",18,0.013323914533962112,1.0607991224119968,1.1666666666666667
16,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YIL125W': 0, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",20,0.01349433692102775,1.0603619908584996,1.6
85,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR354W': 4, 'YGR087C': 32, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",20,0.01349433692103046,1.0603620050439901,1.35
28,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YJL052W': 0.125, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YPR113W': 4, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8}",20,0.013607941012668443,1.060159627220817,1.85
14,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 32, 'YOR100C': 0, 'YHR002W': 4, 'YGR087C': 32, 'YPL023C': 32, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",19,0.013636956496372764,1.0601776512717775,1.4210526315789473
54,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8, 'YJL121C': 0.5}",19,0.01380728636221486,1.059977094052801,2.210526315789474
49,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YGR087C': 32, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8}",19,0.01398377066265919,1.0595182517981618,2.6315789473684212
90,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR236W': 16, 'YOR184W': 0.125, 'YJL121C': 2, 'YPR113W': 16}",16,0.014145375265387877,1.0589701425383504,1.5
35,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR236W': 16, 'YOR184W': 0.125, 'YJL121C': 2, 'YPR113W': 16}",16,0.0141453833342784,1.0589701403825527,1.5
50,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 16, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR178W': 0, 'YDR483W': 0, 'YLR043C': 2, 'YOR236W': 8, 'YOL126C': 0.5, 'YGR087C': 8}",19,0.014328664344817225,1.0590599445736735,1.263157894736842
51,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOR245C': 16, 'YOL126C': 0.5, 'YGR087C': 8}",20,0.014351687236568636,1.0590486016742098,0.95
59,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YDR483W': 0, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5, 'YGR087C': 8}",19,0.014375763844500535,1.0590338711466487,1.263157894736842
41,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YNL192W': 0, 'YDR178W': 0}",20,0.014500590872507954,1.0542030069028585,2.75
52,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YDR354W': 4, 'YHR002W': 4, 'YPR113W': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.014536285659055468,1.0589471072620908,0.8421052631578947
44,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YOR245C': 0, 'YJL121C': 2, 'YDR178W': 0, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.014717920369055643,1.0588414987522012,1.3333333333333333
17,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR502C': 0, 'YPR113W': 4, 'YGR087C': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR236W': 8, 'YLR043C': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",20,0.014771860648735272,1.058782866789216,1.3
33,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YHR002W': 4, 'YPL023C': 32, 'YPR113W': 32, 'YGR087C': 0.125, 'YOR184W': 0.125, 'YJL121C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOR245C': 16, 'YOL126C': 0.5, 'YDR178W': 0.0625}",20,0.014912872585205123,1.0587352204823657,0.9
47,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YGR087C': 32, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YOR184W': 0.03125}",20,0.014950912083985324,1.0279212249236458,2.85
39,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YJL052W': 0.125, 'YPL274W': 0, 'YOR100C': 0, 'YDR178W': 0.25, 'YPR113W': 4, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 0, 'YOL126C': 0.5}",20,0.01497488486983781,1.058701181692641,1.9
36,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR254W': 0.03125, 'YPR113W': 8, 'YHR002W': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YOR184W': 0.125, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.0151123625963436,1.0584713132213768,1.1111111111111112
84,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YBR252W': 8, 'YDR502C': 0, 'YPL023C': 32, 'YJL121C': 0.125, 'YOR236W': 16, 'YOR184W': 0.125, 'YOR245C': 0, 'YDR178W': 0, 'YLR043C': 2, 'YPR113W': 16}",19,0.01529638739013153,1.0583171751339255,1.7894736842105263
4,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YPL023C': 32, 'YOR184W': 0.125, 'YGL063W': 16, 'YOR245C': 2, 'YOL126C': 0.5, 'YJL121C': 2, 'YLR043C': 2, 'YBR252W': 2, 'YOR163W': 8, 'YPR113W': 16, 'YDR178W': 0.0625}",20,0.015371319214779133,1.0584782141147013,0.8
72,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YPR113W': 8, 'YOR245C': 4, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOL126C': 0.5, 'YLR043C': 0.0625, 'YDR178W': 0.0625}",17,0.015413595394461766,1.0584547680342946,1.0588235294117647
94,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YGR087C': 8, 'YPL023C': 32, 'YOR163W': 8, 'YOR184W': 0.125, 'YGL063W': 16, 'YOR245C': 2, 'YJL121C': 2, 'YBR252W': 2, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.015418306348782126,1.05845217241781,0.8421052631578947
60,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YJR143C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'Q0105': 2, 'YLR043C': 2, 'YOL126C': 0.5, 'YPR113W': 16}",18,0.015465084039955298,1.0584247192716287,1.1666666666666667
87,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 2, 'YLR043C': 2, 'YOL126C': 0.5}",17,0.015509409677105474,1.058401662533941,0.9411764705882353
11,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 4, 'YGR087C': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YOR184W': 0.125, 'YJL121C': 2, 'YOR245C': 2, 'YGL063W': 16, 'YLR043C': 2, 'YOL126C': 0.5}",18,0.015535008546121854,1.0583873350841912,0.8888888888888888
53,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR354W': 4, 'YGR087C': 4, 'YHR002W': 4, 'YJL121C': 0, 'YPR113W': 4, 'YDR178W': 0.25, 'YPL023C': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YLR043C': 2, 'YOL126C': 0.5}",19,0.015932741546274172,1.058173685578346,1.368421052631579
48,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YDR354W': 4, 'YJR143C': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YPR113W': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YDR178W': 0.0625}",20,0.016030223724647963,1.0579028936168298,2.45
57,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YJR143C': 0, 'YGL063W': 0, 'YDR354W': 4, 'YJL121C': 0, 'YPL023C': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.0162002443801322,1.0578435106903037,2.4210526315789473
68,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YHR002W': 4, 'YJL121C': 0, 'YOL126C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.125, 'YDR178W': 0, 'YDR483W': 0}",19,0.016322256032581754,1.0577724379040812,2.736842105263158
56,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0.25, 'YPR113W': 8, 'YGL063W': 0, 'YPL274W': 0, 'YHR002W': 4, 'YJL121C': 0, 'YPL023C': 32, 'YOR184W': 0.125, 'YDR178W': 0, 'YDR483W': 0, 'YBR252W': 0, 'YOL126C': 0.5}",20,0.016346850274584004,1.0579388908615075,2.3
22,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YHR002W': 4, 'YPR113W': 4, 'YJL121C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.125, 'YOR245C': 0, 'YOL126C': 0.5}",17,0.01649428712502715,1.0578573008089514,1.8235294117647058
61,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR252W': 8, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YGL063W': 16, 'YOR184W': 0.125, 'YLR043C': 2, 'YOL126C': 0.5, 'YJL121C': 0.0625, 'YDR178W': 0.0625}",18,0.01657021773996974,1.0578134849293024,1.0
77,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YDR147W': 0.03125, 'YOL126C': 0.5, 'YDR178W': 0.0625}",20,0.016577804237234213,1.0578075135686336,2.4
