,Modification,Size,BPCY,WYIELD,ModificationType
66,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YPR021C': 0, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 0, 'YNL241C': 0.03125}",16,0.010754630351009733,1.0516707771077343,2.125
12,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YDR287W': 32, 'YHR137W': 0, 'YER091C': 32, 'YNL241C': 0.0625, 'YPR021C': 0.5, 'YKL085W': 0.0625}",16,0.011058990192598277,1.0514427802668815,1.4375
88,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YPL057C': 0, 'YHR137W': 0, 'YNL241C': 0.0625, 'YER091C': 32, 'YKL085W': 0, 'YPR021C': 0.5}",16,0.01112961184283355,1.0511359581376163,1.9375
48,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR036C': 0.5, 'YGR087C': 32, 'YOR184W': 0.03125, 'YKL085W': 0.25, 'YHR137W': 0, 'YNL241C': 0.0625, 'YER091C': 32, 'YPR021C': 0.5}",16,0.011318416614459228,1.050866617482074,1.5625
24,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YKL085W': 0.25, 'YHR137W': 0, 'YER091C': 32, 'YNL241C': 0.0625, 'YPR021C': 0.5}",15,0.011318425328849255,1.0508666144572132,1.5333333333333334
26,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YGR087C': 32, 'YPR021C': 0, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 0, 'YOR184W': 0.0625}",15,0.01167359936249184,1.0503598602096107,2.1333333333333333
8,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YER061C': 0, 'YOR184W': 0, 'YKL085W': 0}",16,0.011797456616895196,1.0497507569394973,2.5
13,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YOR184W': 0, 'YKL085W': 0}",15,0.011797456616895746,1.0497496615028106,2.3333333333333335
95,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YER061C': 0, 'YOR184W': 0, 'YKL085W': 0.0625}",16,0.01181401219336397,1.0497242703560394,2.3125
93,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YGR087C': 32, 'YHR137W': 0, 'YGL142C': 0, 'YER091C': 32, 'YKL085W': 0, 'YPR021C': 0.5, 'YOR184W': 0.0625}",16,0.012045812764225868,1.0498286930585974,2.125
62,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YDR287W': 32, 'YNL241C': 16, 'YKL085W': 0.25, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YPR021C': 0.5}",16,0.012072275815389187,1.049539859587182,1.5
31,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YKL085W': 0.25, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YER061C': 0, 'YPR021C': 0.5}",15,0.012168573891064441,1.049205094276405,1.9333333333333333
83,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YPR021C': 0, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 0}",15,0.012478294832004973,1.0487528414510041,2.1333333333333333
21,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 32, 'YOR184W': 0.03125, 'YPR021C': 0, 'YNL241C': 2, 'YHR137W': 0, 'YER091C': 32, 'YDR287W': 0.0625, 'YKL085W': 0}",16,0.012478294832005132,1.048752841450739,1.8125
6,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPR021C': 0, 'YPL057C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YLR284C': 0, 'YER091C': 32, 'YKL085W': 0}",16,0.012790496610962581,1.0451542428771332,2.8125
37,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPR021C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YLR284C': 0, 'YER091C': 32, 'YPR113W': 0.5, 'YKL085W': 0}",16,0.012790496610963894,1.045152766618995,2.625
5,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPR021C': 0, 'YPL057C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YLR284C': 0, 'YER091C': 32}",15,0.012981039634917094,1.0436221672146506,2.6666666666666665
87,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPL057C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YNL241C': 0.0625, 'YLR284C': 0, 'YKL085W': 0, 'YPR021C': 0.5}",16,0.013100293571783406,1.0446993063356358,2.4375
82,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YBR036C': 0.5, 'YNL241C': 0, 'YKL085W': 0.25, 'YHR137W': 0, 'YOR184W': 0, 'YGL142C': 0, 'YER091C': 32, 'YPR021C': 0.5}",16,0.013176127821633656,1.0445700936341131,2.25
74,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 32, 'YOR184W': 0.03125, 'YHR137W': 0, 'YNL241C': 0.0625, 'YER091C': 32, 'YPR021C': 0.5, 'YGR087C': 8, 'YKL085W': 0.0625}",16,0.013283227478101853,1.0446912659733956,1.4375
72,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YKL085W': 0.25, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YNL241C': 0.0625, 'YPR021C': 0.5, 'YGR087C': 8}",16,0.01346138651700177,1.0440847774194504,1.75
58,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YOR184W': 0.03125, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YMR120C': 0, 'YER091C': 32}",15,0.013628520019770515,1.0424533040469317,2.466666666666667
35,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YDR287W': 32, 'YKL085W': 0.25, 'YGR087C': 0.125, 'YHR137W': 0, 'YNL241C': 0.0625, 'YER091C': 32, 'YPR021C': 0.5}",16,0.01380584952844648,1.0438130520892754,1.5625
10,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YKL085W': 0.25, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YNL241C': 0.0625, 'YPR021C': 0.5}",15,0.013923172347450483,1.0432980963399388,1.8666666666666667
73,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YGR087C': 0, 'YPR021C': 0, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 0, 'YOR184W': 0.0625}",16,0.014261501705757917,1.0421874562293212,2.625
68,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YER061C': 0, 'YOR184W': 0.0625}",15,0.014275724728248299,1.04128297620518,2.466666666666667
86,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YHR137W': 0, 'YGL142C': 0, 'YER091C': 32, 'YMR120C': 0, 'YKL085W': 0, 'YPR021C': 0.5, 'YOR184W': 0.0625}",16,0.01457871301722718,1.04217770336235,2.4375
25,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0, 'YHR137W': 0, 'YNL241C': 0.0625, 'YER091C': 32, 'YKL085W': 0, 'YPR021C': 0.5, 'YOR184W': 0.0625}",15,0.014583835324983054,1.0421689565328311,2.066666666666667
65,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPL057C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YLR284C': 0, 'YER091C': 32, 'YKL085W': 0}",15,0.014660875737298056,1.0316913138844455,2.6666666666666665
60,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR021C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YER061C': 0, 'YOR332W': 0, 'YKL085W': 0, 'YLR153C': 8}",16,0.01493650051148573,1.035051525220638,2.5
20,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YHR137W': 0, 'YPR021C': 0, 'YOR184W': 0, 'YER091C': 32, 'YKL085W': 0}",14,0.015032050156693844,1.0393683750157383,2.142857142857143
77,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YDR287W': 32, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YKL085W': 0, 'YPR021C': 0.5}",15,0.015132441089189022,1.039563555318755,1.8
81,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL270C': 0, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YOR332W': 0, 'YKL085W': 0, 'YPR021C': 0.5, 'YGR087C': 8}",16,0.015249763531461439,1.0389668887278543,2.3125
53,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YDR287W': 32, 'YPR021C': 0, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YKL085W': 2, 'YGR087C': 8}",16,0.015585133495298423,1.0367283113893808,1.6875
18,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 32, 'YPR021C': 0, 'YOR184W': 0.03125, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 2, 'YNL241C': 8, 'YGR087C': 8}",16,0.015585133557072634,1.036728322318868,1.375
11,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0, 'YKL085W': 0.25, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YPR021C': 0.5, 'YNL241C': 0.25}",16,0.015731522905895676,1.0334460210279897,2.0625
23,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YNL241C': 2, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 0, 'YPR021C': 0.5, 'YGR087C': 8}",15,0.015902740869247218,1.0362229962341356,1.6
96,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPL057C': 0, 'YHR137W': 0, 'YER091C': 32, 'YLR284C': 0, 'YOR184W': 0.125, 'YKL085W': 0, 'YGR087C': 8}",16,0.016118665764121652,1.0317801358613732,2.3125
40,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YHR137W': 0, 'YER091C': 32, 'YER061C': 0, 'YLR284C': 0, 'YOR184W': 0.0625}",14,0.01614068263368175,1.0211420233578803,2.2857142857142856
55,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR121C': 0.25, 'YHR137W': 0, 'YER091C': 32, 'YKL085W': 2, 'YPR021C': 0.5, 'YOR184W': 0.0625, 'YGR087C': 8}",15,0.016366497993073402,1.0290517642779533,1.4
78,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YER061C': 0, 'YGR088W': 0, 'YKL085W': 0, 'YPR021C': 0.5, 'YOR184W': 0.0625}",16,0.01649130448675993,1.0202625300301875,2.4375
15,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YHR137W': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YKL085W': 2, 'YPR021C': 0.5, 'YLR153C': 8}",15,0.01679982499828908,1.0283463400692823,1.2666666666666666
56,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 32, 'YPR021C': 0.125, 'YNL241C': 2, 'YHR137W': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YKL085W': 2, 'YGR087C': 8}",16,0.016840358486989733,1.0266403271526607,1.1875
34,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 8, 'YHR137W': 0, 'YPR021C': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YKL085W': 0.0625}",14,0.016905915626020458,1.025888652617801,1.7142857142857142
69,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 4, 'YGR087C': 8, 'YHR137W': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YKL085W': 2, 'YPR021C': 0.5}",15,0.017110118397672836,1.025988659613927,1.2666666666666666
63,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0.25, 'YCR034W': 4, 'YHR137W': 0, 'YOR332W': 0, 'YER091C': 32, 'YDR268W': 0.0625, 'YOR184W': 0.125, 'YPR021C': 0.5}",16,0.017234814524794962,1.0181471842290166,1.75
16,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YHR183W': 32, 'YKL085W': 0.25, 'YNL270C': 0, 'YHR137W': 0, 'YDL185W': 16, 'YER091C': 32, 'YGR087C': 8}",16,0.01729055516478741,1.0240356089119236,1.5
59,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YNL241C': 0, 'YPL057C': 0, 'YHR137W': 0, 'YLR284C': 0, 'YER091C': 32, 'YKL085W': 0, 'YGR087C': 8}",15,0.01744413240245361,1.014712608301202,2.3333333333333335
52,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 4, 'YHR137W': 0, 'YOR184W': 0, 'YER091C': 32, 'YCR034W': 2, 'YGR087C': 8, 'YKL085W': 8}",15,0.01748588385764457,1.0187703816249851,1.3333333333333333
43,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YOR184W': 0.03125, 'YHR183W': 32, 'YKL085W': 0.25, 'YNL270C': 0, 'YDL185W': 16, 'YER091C': 32, 'YGR087C': 8, 'YHR137W': 0.03125}",16,0.017561067866996963,1.0133407613486372,1.3125
71,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0, 'YNL270C': 0, 'YHR137W': 0, 'YER091C': 32, 'YER061C': 0, 'YGR088W': 0, 'YKL085W': 0, 'YOR184W': 0.0625}",16,0.01758655397591255,0.9996846705228757,2.625
17,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YHR137W': 4, 'YCR034W': 4, 'YOR184W': 0, 'YER091C': 32, 'YDR268W': 0.0625, 'YGR087C': 8, 'YKL085W': 8}",15,0.017760518475945085,1.014683686920447,1.1333333333333333
41,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0, 'YHR137W': 4, 'YKL085W': 0.25, 'YOR332W': 0, 'YER091C': 32, 'YOR184W': 0.125, 'YGR088W': 0, 'YCR034W': 2}",16,0.017963615807418544,0.9859223188327639,1.8125
27,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR287W': 32, 'YCR034W': 4, 'YER091C': 32, 'YKL085W': 0, 'YGR087C': 8, 'YLR153C': 8}",14,0.01803557786128765,1.0119167591592249,1.0714285714285714
67,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0.03125, 'YDR287W': 32, 'YCR034W': 4, 'YER091C': 32, 'YGR191W': 16, 'YGR087C': 8, 'YLR420W': 0.5, 'YLR153C': 8}",16,0.018038971024862797,1.0119051865421267,0.875
80,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0.03125, 'YDR287W': 32, 'YER091C': 32, 'YGR191W': 16, 'YCR034W': 2, 'YGR087C': 8, 'YLR420W': 0.5, 'YLR153C': 8}",16,0.01804317767856835,1.0118908394247625,0.875
39,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0.03125, 'YDR287W': 32, 'YER091C': 32, 'YIR029W': 0.125, 'YGR191W': 16, 'YGR087C': 8, 'YLR420W': 0.5, 'YLR153C': 8}",16,0.018046992362046706,1.0118737146209482,1.0
22,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YKL085W': 0.03125, 'YCR034W': 4, 'YER091C': 32, 'YDR268W': 0.0625, 'YGR191W': 16, 'YGR087C': 8, 'YLR153C': 8}",15,0.018156170910161334,1.0106920807416193,0.9333333333333333
